begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
15:01.9,15:04.8,121,,,,Husband_H02_WH,Husband_H02_WH,她把我这个友情吧..砍掉了,Tā bǎ wǒ zhège yǒuqíng ba.. kǎn diàole.,She has cut off.. my space for friendship.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,metaphor,,,,,expand:entertain,,
15:04.9,15:07.0,122,,I,S,Hostess_H02,Hostess_H02,以前他会这么做吗,Yǐqián tā huì zhème zuò ma,Did he do this before,wife,,,,,,,,,,,,,,,,,,,,,
15:07.0,15:10.7,123,,,,Wife_H02_AW,Wife_H02_AW,以前也不说是太关心嘛..这块,Yǐqián yě bù shuō shì tài guānxīn ma.. zhè kuài.,He was not very committed to family business in the past.. in this aspect.,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,不关心,down:isolated,不太,monoglossic,,
15:10.7,15:12.9,124,,I,S,Hostess_H02,Hostess_H02,那为什么现在就成了问题了呢,Nà wèishéme xiànzài jiù chéngle wèntíle ne,So why is it a problem now,wife,,,,,,,,,,,,,,,,,,,,,
15:12.9,15:15.4,125,,,,Wife_H02_AW,Wife_H02_AW,以前都是出于我一种包容吧,Yǐqián dōu shì chū yú wǒ yī zhǒng bāoróng ba.,It was not an issue because I was sort of tolerant in the past.,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,,down:isolated,,expand:entertain,,
15:15.5,15:17.2,126,,I,S,Hostess_H02,Hostess_H02,现在你无法忍受这些了,Xiànzài nǐ wúfǎ rěnshòu zhèxiēle,Can't you bear this now,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,,,
15:17.1,15:18.0,127,,,,Wife_H02_AW,Wife_H02_AW,包容不了,Bāoróng bùliǎo.,I can't tolerate any more.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,,,,monoglossic,,
15:18.0,15:20.4,127,,,,,Wife_H02_AW,从他那个同学以来..我包容不了了,Cóng tā nàgè tóngxué yǐlái.. wǒ bāoróng bùliǎole.,Since his affair with the female high schoolmate.. I can't tolerate any more.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,,,,monoglossic,,
15:21.5,15:25.3,128,,I,S,Hostess_H02,Hostess_H02,也就是说..这些问题原来也存在,Yě jiùshì shuō.. zhèxiē wèntí yuánlái yě cúnzài.,In other words.. these problems existed in the past.,wife,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,,,
15:25.3,15:28.0,128,,,,,Hostess_H02,可是你觉着不算什么大问题,Kěshì nǐ juézhe bù suàn shénme dà wèntí.,But you didn't think it's a big problem.,wife,,,,,,,,,,,,,,,,,,,contract:disclaim:counter,,
15:25.3,15:25.7,129,O,I,,Wife_H02_AW,Wife_H02_AW,明白,Míngbái.,Yes.,hostess,,,,,,,,,,,,,,,,,,,,,
15:27.4,15:27.9,129,O,,,,Wife_H02_AW,嗯,Ń.,Mhm.,hostess,,,,,,,,,,,,,,,,,,,,,
15:28.0,15:30.2,130,O,,,Hostess_H02,Hostess_H02,或者说你忍耐着,Huòzhě shuō nǐ rěnnàizhe.,Or we can say you were restraining yourself.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,,,
15:29.5,15:30.0,131,O,,,Wife_H02_AW,Wife_H02_AW,嗯,Ń.,Mhm.,hostess,,,,,,,,,,,,,,,,,,,,,
15:30.2,15:37.8,132,O,,,Hostess_H02,Hostess_H02,现在出了所谓的同学暧昧事件之后..你再来看他这些问题..你觉得容忍不了,Xiànzài chūle suǒwèi de tóngxué àimèi shìjiàn zhīhòu.. nǐ zàilái kàn tā zhèxiē wèntí.. nǐ juédé róngrěn bùliǎo.,Now that after the so-called high schoolmate flirtatious affair.. when you come to these problems again.. you can’t tolerate any longer.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,,,
15:36.5,15:37.4,133,O,I,,Wife_H02_AW,Wife_H02_AW,容忍不了,Róngrěn bùliǎo.,I can't tolerate any longer.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,,,,monoglossic,,
15:38.3,15:44.2,134,,I,S,Hostess_H02,Hostess_H02,那如果说..没有所谓的同学暧昧事件发生..,Nà rúguǒ shuō.. méiyǒu suǒwèi de tóngxué àimèi shìjiàn fāshēng..,Then what if there were no such a thing as high schoolmate flirtatious affair,wife,,,,,,,,,,,,,,,,,,,,,
15:44.2,15:46.9,135,,I,S,Wife_H02_AW,Wife_H02_AW,也许我还能包容吧,yěxǔ wǒ hái néng bāoróng ba.,Maybe I can still be tolerant.,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,,down:isolated,,expand:entertain,,
15:46.9,15:48.9,136,,I,S,Hostess_H02,Hostess_H02,好..我再说啊..,Hǎo.. wǒ zàishuō a..,Ok.. let me say..,wife,,,,,,,,,,,,,,,,,,,,,
15:48.9,15:53.6,136,,,,,Hostess_H02,如果说所谓的同学暧昧事件根本就不存在呢,rúguǒ shuō suǒwèi de tóngxué àimèi shìjiàn gēnběn jiù bù cúnzài ne,What if the so-called high schoolmate flirtatious affair didn't exist all,wife,,,,,,,,,,,,,,,,,,,expand:entertain,,
15:54.4,16:00.2,137,,,,Wife_H02_AW,Wife_H02_AW,不存在可以 也许他的一些问题可能我还是继续包容下去吧,Bù cúnzài kěyǐ. Yěxǔ tā de yīxiē wèntí kěnéng wǒ háishì jìxù bāoróng xiàqù ba.,It'll be ok if it hadn't existed. Maybe some of his problems.. maybe I would continue tolerate them.,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,expand:entertain,,
16:00.2,16:06.8,138,,I,S,Hostess_H02,Hostess_H02,好..假设我们经过权威的调查..经过验证..根本就没有这回事..,Hǎo.. jiǎshè wǒmen jīngguò quánwēi de diàochá.. jīngguò yànzhèng.. gēnběn jiù méiyǒu zhè huí shì..,Ok.. let’s assume that after an authoritative investigation.. after verification.. there is no such thing at all.,wife,,,,,,,,,,,,,,,,,,,expand:entertain,,
16:06.8,16:09.7,138,,,,,Hostess_H02,那你这心结就打开了吗,nà nǐ zhè xīn jié jiù dǎkāile ma,Then will your untie the knot in your heart,wife,,,,,,,,,,,,,,,,,,,,,
16:11.2,16:13.2,139,,,,Wife_H02_AW,Wife_H02_AW,打不开,Dǎ bù kāi.,I can't untie it.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,,,,monoglossic,,
16:13.2,16:15.1,140,,I,S,Hostess_H02,Hostess_H02,还是打不开,Háishì dǎ bù kāi.,I still can't untie it.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,contract:disclaim:counter,,
16:16.1,16:31.8,140,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
16:33.4,16:37.4,141,,,,M_Su_H02,M_Su_H02,其实人有两个年龄段是需要关注的,Qíshí rén yòu liǎng gè niánlíng duàn shì xūyào guānzhù de.,In fact.. people need to pay attention to two time periods in life.,couple,,,,,,,,,,life stage,+ve,appreciation,inscribe,,,,,,contract:proclaim,,
16:37.4,16:39.4,141,,,,,M_Su_H02,就是关于情感的,Jiùshì guānyú qínggǎn de.,It’s about emotions.,couple,,,,,,,,,,,,,,,,,,,,,
16:39.4,16:41.5,141,,,,,M_Su_H02,一个年龄段呢是青春期,Yīgè niánlíng duàn ne shì qīngchūnqí.,One time period is adolescence.,couple,,,,,,,,,,,,,,,,,,,,,
16:41.5,16:47.3,141,,,,,M_Su_H02,所以这个阶段呢很多男孩女孩谈恋爱的时候..吵吵闹闹的,Suǒyǐ zhège jiēduàn ne hěnduō nánhái nǚhái tán liàn'ài de shíhòu.. chāochao nào nào de.,So at this stage.. many boys and girls argue all the time when they are in a relationship.,couple,,,,,,,,,,,,,,,,,,,,,
16:47.3,16:49.3,141,,,,,M_Su_H02,然后女孩子抓住男孩子不放..,Ránhòu nǚ háizi zhuā zhù nán háizi bù fàng..,Then the girl grabs the boy..,couple,,,,,,,,,,,,,,,,,,,,,
16:49.3,16:52.4,141,,,,,M_Su_H02,然后粘着他..等等..大家都能理解,ránhòu niánzhe tā.. děng děng.. dàjiā dōu néng lǐjiě.,Then she sticks onto him.. etc. Everyone can understand this.,couple,,,,,,,,,,,,,,,,,,,,,
16:52.4,16:53.6,141,,,,,M_Su_H02,为啥啊,Wèi shà a,Why,couple,,,,,,,,,,,,,,,,,,,,,
16:53.6,16:55.0,141,,,,,M_Su_H02,因为谈恋爱嘛,Yīnwèi tán liàn'ài ma.,Because they are in love.,couple,,,,,,,,,,,,,,,,,,,,,
16:55.0,16:59.0,141,,,,,M_Su_H02,但是大多数人会忽略另外一个年龄,Dànshì dà duōshù rén huì hūlüè lìngwài yīgè niánlíng.,But most people will neglect another time period.,couple,,,,,,,,,,people (generic),-ve,judgement,inscribe,,,,,,contract:disclaim:counter,,
16:59.0,17:04.1,141,,,,,M_Su_H02,就是在中年期..我们所说的第二春,Jiùshì zài zhōng nián qí.. wǒmen suǒ shuō de dì èr chūn.,It is period of the middle age.. which we call the second spring.,couple,,,,,,,,,,,,,,,,,,,,,
17:04.1,17:09.6,141,,,,,M_Su_H02,这个阶段呢就是我们中年人需要谈恋爱的一个阶段,Zhège jiēduàn ne jiùshì wǒmen zhōng nián rén xūyào tán liàn'ài de yīgè jiēduàn.,This stage is when we.. middle-aged people.. need to fall in love.,couple,,,,,,,,,,,,,,,,,,,,,
17:09.6,17:17.8,141,,,,,M_Su_H02,比如说呃..这个有些女人去折磨自己的丈夫说..你看..你整天在网上跟别人瞎聊个啥啊,Bǐrú shuō è.. zhège yǒuxiē nǚrén qù zhémó zìjǐ de zhàngfū shuō.. nǐ kàn.. nǐ zhěng tiān zài wǎngshàng gēn biérén xiā liáo gè shà a,For example eh.. hey.. this.. some women torture her husband by saying.. You see.. why are you chatting with others all day long on the Internet,couple,,,,,,,,,,woman (generic),-ve,judgement,inscribe,,,,,,,,
17:17.8,17:25.2,141,,,,,M_Su_H02,是吧..然后..甚至女士..你表现出来的就是..你看..你跟别人说话..你发了一个520红包..我好生气,Shì ba.. ránhòu.. shènzhì nǚshì.. nǐ biǎoxiàn chūlái de jiùshì.. nǐ kàn.. nǐ gēn biérén shuōhuà.. nǐ fāle yīgè 520 hóngbāo.. wǒ hào shēngqì.,Right Then.. even.. madam.. what you show is that.. You see.. you talk to others. You sent a 520 RMB red envelope. I am so angry.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,,,
17:25.2,17:28.0,141,,,,,M_Su_H02,这是恋爱状态..明白吗,Zhè shì liàn'ài zhuàngtài.. míngbái ma,This is the state of being in love.. understand,wife,,,,,,,,,,,,,,,,,,,,,
17:28.0,17:31.0,141,,,,,M_Su_H02,它有一个强烈的排他性,Tā yǒu yīgè qiángliè de páitāxìng.,It has a strong exclusivity.,wife,,,,,,,,,,,,,,,,,,,,,
17:31.0,17:33.8,141,,,,,M_Su_H02,没有谁可以跟我共享的,Méiyǒu shéi kěyǐ gēn wǒ gòngxiǎng de.,No one can share it with me.,wife,,,,,,,,,,,,,,,,,,,,,
17:33.8,17:40.1,141,,,,,M_Su_H02,所以二位..你们正好处于婚姻中的恋爱期,Suǒyǐ èr wèi.. nǐmen zhènghǎo chǔyú hūnyīn zhōng de liàn'ài qī.,So Mr and Ms.. you are right in stage of falling in love in a marriage.,couple,,,,,,,,,,,,,,,,,,,,,
17:40.1,17:43.0,141,,,,,M_Su_H02,也恰好处于人的第二青春期,Yě qiàhǎo chǔyú rén de dì èr qīngchūnqí.,It also happens to be in the second adolescence of people.,couple,,,,,,,,,,,,,,,,,,,,,
17:43.0,17:45.2,141,,,,,M_Su_H02,也就第二恋爱期..这个状态,Yě jiù dì èr liàn'ài qī.. zhège zhuàngtài.,This is the second period of being in love.. this state.,couple,,,,,,,,,,,,,,,,,,,,,
17:45.2,17:49.0,141,,,,,M_Su_H02,所以在这里面..女士..你有一个地方..没有跟上,Suǒyǐ zài zhè lǐmiàn.. nǚshì.. nǐ yǒu yīgè dìfāng.. méiyǒu gēn shàng.,So here.. madam.. you have one thing that you haven't grown up.,wife,,,,,,,,,,wife,-ve,judgement,inscribe,,,,,,,,
17:49.0,17:57.4,141,,,,,M_Su_H02,你在用一个第一阶的小女人的心态在跟一个第二阶的..已经成熟的..这个丈夫在谈恋爱,Nǐ zài yòng yīgè dì yī jiē de xiǎo nǚrén de xīntài zài gēn yīgè dì èr jiē de.. yǐjīng chéngshú de.. zhège zhàngfū zài tán liàn'ài.,You are using a first-stage little woman's mentality to negotiate love with a husband who is in the second-stage and matured.,wife,,,,,,,,,,wife,-ve,judgement,invoke,contrast,,,,,,,
17:57.4,18:00.0,141,,,,,M_Su_H02,你跟这个男的说..嗯..你不要跟别人玩,Nǐ gēn zhège nán de shuō.. ń.. nǐ bùyào gēn biérén wán.,You said to this man.. um.. don't play with others.,wife,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,,,,,
18:00.0,18:01.9,141,,,,,M_Su_H02,那是第一阶的时候,Nà shì dì yī jiē de shíhòu.,That was to be said in the first stage.,wife,,,,,,,,,,,,,,,,,,,,,
18:01.9,18:07.5,141,,,,,M_Su_H02,第二阶的时候..女人要谈一场恋爱..要以成熟的心态去谈一场恋爱,Dì èr jiē de shíhòu.. nǚrén yào tán yī chǎng liàn'ài.. yào yǐ chéngshú de xīntài qù tán yī chǎng liàn'ài.,In the second stage.. if a woman wants to talk about a love.. she needs to love with a matured attitude.,wife,,,,,,,,,,woman (generic),+ve,judgement,invoke,directive,,,,,,,
18:07.5,18:16.4,141,,,,,M_Su_H02,刚才其实你丈夫在这里说到..就是跟别人的交流中..哎..就是谈到了他的同学怎么说他..,Gāngcái qíshí nǐ zhàngfū zài zhèlǐ shuō dào.. jiùshì gēn biérén de jiāoliú zhōng.. āi.. jiùshì tán dàole tā de tóngxué zěnme shuō tā..,In fact.. your husband said here that when he was communicating with others.. ay.. he mentioned what his high schoolmates said about him.,wife,,,,,,,,,,husband,+ve,judgement,invoke,attribution,,,,,,,
18:16.4,18:19.0,141,,,,,M_Su_H02,哎..你书法写得挺不错的啊,āi.. nǐ shūfǎ xiě dé tǐng bùcuò de a.,Hey.. your calligraphy is pretty good.,wife,,,,,,,,,,,,,,,,,,,,,
18:19.0,18:23.4,141,,,,,M_Su_H02,就这样..随意的欣赏了那么一句,Jiù zhèyàng.. suíyì de xīnshǎngle nàme yījù.,Just like this.. a casual sentence of appreciation.,wife,,,,,,,,,,,,,,,,,,,,,
18:23.4,18:25.6,141,,,,,M_Su_H02,这男人怎么会这么注重呢,Zhè nánrén zěnme huì zhème zhùzhòng ne,Why does this man pay so much attention to this,wife,,,,,,,,,,husband,+ve,affect,inscribe,,,,,,,,
18:25.6,18:30.9,141,,,,,M_Su_H02,因为什么因为中年的男人..他也很需要欣赏,Yīnwèi shé me Yīn wéi zhōng nián de nánrén.. tā yě hěn xūyào xīnshǎng.,Because of what Because as a middle-aged man.. he also needs to be appreciated very much.,wife,,,,,,,,,,man (generic),+ve,affect,inscribe,,,,up:isolated,,contract:proclaim,,
18:30.9,18:42.1,141,,,,,M_Su_H02,而中年女性..你如果去恋爱也好..获得男人的爱也好..他非常注重的就是..你拥有欣赏他人的智慧,Ér zhōng nián nǚxìng.. nǐ rúguǒ qù liàn'ài yě hǎo.. huòdé nánrén de ài yě hǎo.. tā fēicháng zhùzhòng de jiùshì.. nǐ yǒngyǒu xīnshǎng tārén de zhìhuì.,And a middle-aged woman.. if you want to love.. or be loved by a man.. what he is very concerned is that you have the wisdom to appreciate others.,wife,,,,,,,,,,woman (generic),-ve,judgement,invoke,directive,,,,,,,
18:42.1,18:45.7,141,,,,,M_Su_H02,欣赏不是虚伪的说..哎呀..你好帅..老帅哥,Xīnshǎng bùshì xūwèi de shuō.. āiyā.. nǐ hǎo shuài.. lǎo shuàigē.,Appreciation is not hypocritical. E.g. saying.. oh.. you are handsome.. old handsome guy.,wife,,,,,,,,,,woman (generic),-ve,judgement,invoke,attribution,,,,,,,
18:45.7,18:48.4,141,,,,,M_Su_H02,人家会觉得你好虚伪,Rénjiā huì juédé nǐ hǎo xūwèi.,People will think that you are hypocritical.,wife,,,,,,,,,,woman (generic),-ve,judgement,inscribe,,,,,,,,
18:48.4,18:50.6,141,,,,,M_Su_H02,你根本没看到人家..帅在哪儿,Nǐ gēnběn méi kàn dào rénjiā.. shuài zài nǎ'er.,You didn't see the person at all.. where he is handsome.,wife,,,,,,,,,,woman (generic),-ve,judgement,invoke,denial,,,up:isolated,,contract:disclaim:counter,,
18:50.6,18:55.1,141,,,,,M_Su_H02,但是你如果会说..哎呀..你真的很帅你到了中年都没有大肚子啊,Dànshì nǐ rúguǒ huì shuō.. āiyā.. nǐ zhēn de hěn shuài. Nǐ dàole zhōng nián dōu méiyǒu dàdùzi a.,But if you say.. oh.. you are really handsome. You have no big belly when you are in middle age.,wife,,,,,,,,,,woman (generic),+ve,judgement,invoke,attribution,,,,,contract:disclaim:counter,,
18:55.1,18:57.2,141,,,,,M_Su_H02,还能够如此的自律,Hái nénggòu rúcǐ de zìlǜ.,You are also so self-disciplined.,wife,,,,,,,,,,,,,,,,,,,,,
18:57.2,18:59.0,141,,,,,M_Su_H02,保持如此良好的身材,Bǎochí rúcǐ liánghǎo de shēncái.,You can keep such a good body shape.,wife,,,,,,,,,,,,,,,,,,,,,
18:59.0,19:02.9,141,,,,,M_Su_H02,那这男的就会觉得..是啊..我确实跟别人不一样,Nà zhè nán de jiù huì juédé.. shì a.. wǒ quèshí gēn biérén bù yīyàng.,Then the man will think.. yeah.. I am different from others.,wife,,,,,,,,,,man (generic),+ve,affect,inscribe,,,,,,,,
19:02.9,19:05.6,141,,,,,M_Su_H02,我还经常去锻炼哎..他就会跟你说了,Wǒ hái jīngcháng qù duànliàn. Āi.. tā jiù huì gēn nǐ shuōle.,I also often exercise. Yea.. then he will talk to you.,wife,,,,,,,,,,,,,,,,,,,,,
19:05.6,19:08.0,141,,,,,M_Su_H02,你就找到了共同话题..对不对,Nǐ jiù zhǎodàole gòngtóng huàtí.. duì bùduì,Then you will find common topics.. right,wife,,,,,,,,,,woman (generic),+ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
19:08.0,19:11.6,141,,,,,M_Su_H02,那么对方也会觉得..我愿意跟你聊下去,Nàme duìfāng yě huì juédé.. wǒ yuànyì gēn nǐ liáo xiàqù.,Then the other party will feel that.. I am willing to talk to you.,wife,,,,,,,,,,man (generic),+ve,affect,inscribe,,,,,,expand:entertain,,
19:11.6,19:18.5,141,,,,,M_Su_H02,所以你看..你和你的丈夫..其实都处在一个..这个涌动的阶段,Suǒyǐ nǐ kàn.. nǐ hé nǐ de zhàngfū.. qíshí dōu chù zài yīgè.. zhège yǒng dòng de jiēduàn.,So you see.. both of you and your husband are actually in one.. this unsettling stage.,wife,,,,,,,,,,,,,,,,,,,,,
19:18.5,19:25.2,141,,,,,M_Su_H02,这个涌动的阶段里面..你的丈夫很希望被女人有智慧地去欣赏,Zhège yǒng dòng de jiēduàn lǐmiàn.. nǐ de zhàngfū hěn xīwàng bèi nǚrén yǒu zhìhuì de qù xīnshǎng.,In this unsettling stage.. your husband is eager to be appreciated by women with wisdom.,wife,,,,,,,,,,husband,+ve,affect,inscribe,,,,up:isolated,,,,
19:25.5,19:30.1,142,,,,M_Yu_H02,M_Yu_H02,其实我觉得在今天二位到今天这个关系啊..我觉得有一个很大的原因..,Qíshí wǒ juédé zài jīntiān èr wèi dào jīntiān zhège guānxì a.. wǒ juédé yǒu yīgè hěn dà de yuányīn..,In fact.. I feel that there is a major reason for the current relationship problem between you two.,wife,,,,,,,,,,,,,,,,,,,expand:entertain,,
19:30.1,19:34.9,142,,,,,M_Yu_H02,是李先生你没有很好的认识到自己其实也是有错误的,shì lǐ xiānshēng nǐ méiyǒu hěn hǎo de rènshì dào zìjǐ qíshí yěshì yǒu cuòwù de.,It’s Mr. Li. You don’t really realize that you are actually wrong.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,contract:disclaim:deny,,
19:34.9,19:41.9,142,,,,,M_Yu_H02,举个例子..你现在就算是把你的同学一起拉出来..把原来你所有的事实都还原..,Jǔ gè lìzi.. nǐ xiànzài jiùsuàn shì bǎ nǐ de tóngxué yīqǐ lā chūlái.. bǎ yuánlái nǐ suǒyǒu de shìshí dōu huányuán..,For example.. if you get all your high schoolmates here now. If you restore all the facts happened between you.,husband,,,,,,,,,,,,,,,,,,,expand:entertain,,
19:41.9,19:46.0,142,,,,,M_Yu_H02,我们是没有什么的..我们连一点点想法..一点点春心荡漾都没有,wǒmen shì méiyǒu shé me de.. wǒmen lián yīdiǎndiǎn xiǎngfǎ.. yī diǎndiǎn chūnxīn dàngyàng dōu méiyǒu.,You prove that there was nothing wrong between us. We didn't have any wrong ideas.. not a crush on each other.,husband,,,,,,,,,,husband,-ve,judgement,invoke,counter-expectancy,,,,,,,
19:46.0,19:50.0,142,,,,,M_Yu_H02,但是首先..就是你这样的还原..只能靠嘴巴说,Dànshì shǒuxiān.. jiùshì nǐ zhèyàng de huányuán.. zhǐ néng kào zuǐbā shuō.,But first of all.. it is that your replay of the story.. can only rely on your mouth.,husband,,,,,,,,,,husband,-ve,judgement,invoke,counter-expectancy,,,,,contract:disclaim:counter,,
19:50.0,19:51.4,142,,,,,M_Yu_H02,因为这都是主观心态,Yīnwèi zhè dōu shì zhǔguān xīntài.,Because this will all be a subjective mentality.,husband,,,,,,,,,,,,,,,,,,,,,
19:51.4,19:52.8,142,,,,,M_Yu_H02,它不是一个客观事实,Tā bùshì yīgè kèguān shìshí.,It can't be an objective fact.,husband,,,,,,,,,,husband,-ve,judgement,invoke,contrast,,,,,,,
19:52.8,19:54.9,142,,,,,M_Yu_H02,你没有办法通过东西来证明它,Nǐ méiyǒu bànfǎ tōngguò dōngxī lái zhèngmíng tā.,You have no way to prove it by evidence.,husband,,,,,,,,,,husband,-ve,judgement,invoke,denial,,,,,,,
19:54.9,19:59.8,142,,,,,M_Yu_H02,你要明白..你的错..其实并不在于这是事实到底是怎样,Nǐ yào míngbái.. nǐ de cuò.. qíshí bìng bù zàiyú zhè shì shìshí dàodǐ shì zěnyàng.,You have to understand that your fault is not really about what the fact is.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,contract:proclaim,,
19:59.8,20:03.7,142,,,,,M_Yu_H02,而是你自己没有意识到你做了什么样的事情,Ér shì nǐ zìjǐ méiyǒu yìshí dào nǐ zuòle shénme yàng de shìqíng.,But that you didn't realize what you have done.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,contract:disclaim:counter,,
20:03.7,20:06.9,142,,,,,M_Yu_H02,还有个成语我相信你应该听过的..瓜田李下,Hái yǒu gè chéngyǔ wǒ xiāngxìn nǐ yīnggāi tīngguò de.. guātiánlǐxià.,There is also an idiom I believe you should have heard it. Do not tie your shoelace in a melon field or adjust your hat under a plum tree if you want to avoid suspicion.,husband,,,,,,,,,,husband,-ve,judgement,invoke,idiom,,,,,contract:proclaim,,
20:06.9,20:09.0,142,,,,,M_Yu_H02,你说..我很光明磊落,Nǐ shuō.. wǒ hěn guāngmínglěiluò.,You said.. I am as open as the day.,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,,,
20:09.0,20:10.5,142,,,,,M_Yu_H02,但是这解决不了问题,Dànshì zhè jiějué bùliǎo wèntí.,But this can't solve the problem.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,contract:disclaim:counter,,
20:10.5,20:12.3,142,,,,,M_Yu_H02,你已经走过瓜田李下了,Nǐ yǐjīng zǒuguò guātiánlǐxiàle.,You have already passed the melon field and the plum tree.,husband,,,,,,,,,,husband,-ve,judgement,invoke,metaphor,,,,,,,
20:12.3,20:14.6,142,,,,,M_Yu_H02,你一个李子也没摘..一个瓜也没有偷,Nǐ yīgè lǐzǐ yě méi zhāi.. yīgè guā yě méiyǒu tōu.,You didn't pick a plum. You didn't steal a melon.,husband,,,,,,,,,,,,,,,,,,,,,
20:14.6,20:16.1,142,,,,,M_Yu_H02,是没有用的,Shì méiyǒu yòng de.,But it is useless.,husband,,,,,,,,,,husband,-ve,judgement,invoke,metaphor,,,,,contract:proclaim,,
20:16.1,20:17.7,142,,,,,M_Yu_H02,你不能去让主人相信你,Nǐ bùnéng qù ràng zhǔrén xiāngxìn nǐ.,You can't let the owner believe in you.,husband,,,,,,,,,,husband,-ve,judgement,invoke,metaphor,,,,,,,
20:17.7,20:21.2,142,,,,,M_Yu_H02,这个时候你应该拿出更多的诚意来,Zhège shíhòu nǐ yīnggāi ná chū gèng duō de chéngyì lái.,At this time.. you should prove yourself with more sincerity.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,,,
20:21.2,20:23.8,142,,,,,M_Yu_H02,就好像李女士对你的要求,Jiù hǎoxiàng lǐ nǚshì duì nǐ de yāoqiú.,For example like what Ms. Li requested from you.,husband,,,,,,,,,,,,,,,,,,,,,
20:23.8,20:27.2,142,,,,,M_Yu_H02,需要你能够把自己的一些缺点改正,Xūyào nǐ nénggòu bǎ zìjǐ de yīxiē quēdiǎn gǎizhèng.,You need to be able to correct some of your own shortcomings.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,,,
20:27.2,20:29.2,142,,,,,M_Yu_H02,这就是一种努力,Zhè jiùshì yī zhǒng nǔlì.,This is an effort.,husband,,,,,,,,,,,,,,,,,,,,,
20:29.2,20:34.0,142,,,,,M_Yu_H02,如果你没有付出努力的话..你又如何让别人去信任..相信你呢,Rúguǒ nǐ méiyǒu fùchū nǔlì dehuà.. nǐ yòu rúhé ràng biérén qù xìnrèn.. xiāngxìn nǐ ne,If you have not worked hard.. how can you win trust and belief from others,husband,,,,,,,,,,husband,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
20:34.0,20:40.9,142,,,,,M_Yu_H02,我认为在今天这个现场..李先生一直都觉得..其实都是小事,Wǒ rènwéi zài jīntiān zhège xiànchǎng.. lǐ xiānshēng yīzhí dōu juédé.. qíshí dōu shì xiǎoshì.,I think that in today's show.. Mr. Li has always felt that all these are actually trivial matters.,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,expand:entertain,,
20:40.9,20:43.2,142,,,,,M_Yu_H02,是李女士太小心眼了,Shì lǐ nǚshì tài xiǎoxīnyǎnle.,It's Ms. Li who is too petty .,husband,,,,,,,,,,,,,,,,,,,,,
20:43.2,20:47.3,142,,,,,M_Yu_H02,没有能够好好的把这个事情..眼界放开一点,Méiyǒu nénggòu hǎohǎo de bǎ zhège shìqíng.. yǎnjiè fàng kāi yī diǎn.,She has not been able to see this thing.. with a broader mind.,husband,,,,,,,,,,,,,,,,,,,,,
20:47.3,20:49.9,142,,,,,M_Yu_H02,没错..有这方面的因素,Méi cuò.. yǒu zhè fāngmiàn de yīnsù.,Yes.. it makes sense in this regard.,husband,,,,,,,,,,husband,+ve,judgement,inscribe,,,,,,,,
20:49.9,20:56.0,142,,,,,M_Yu_H02,但是我认为你没有拿出足够的诚意和最大的诚心..去解决问题,Dànshì wǒ rènwéi nǐ méiyǒu ná chū zúgòu de chéngyì hé zuìdà de chéngxīn.. qù jiějué wèntí.,But I don't think you have demonstrated enough sincerity.. your maximum sincerity.. to solve the problem.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,expand:entertain,,
